# f_(Hz) ASD(f)_(Hz^-0.5)
3.548134000000000299e+01 1.817903999999999952e-23
3.556313000000000102e+01 1.799458000000000042e-23
3.564511000000000251e+01 1.781571000000000120e-23
3.572728000000000037e+01 1.764209999999999863e-23
3.580964000000000169e+01 1.747347000000000114e-23
3.589218999999999937e+01 1.730952000000000073e-23
3.597493000000000052e+01 1.715001000000000042e-23
3.605785999999999802e+01 1.699470000000000028e-23
3.614099000000000217e+01 1.684335000000000039e-23
3.622429999999999950e+01 1.669577000000000068e-23
3.630781000000000347e+01 1.655177000000000108e-23
3.639150000000000063e+01 1.641117000000000093e-23
3.647538999999999731e+01 1.627379999999999892e-23
3.655948000000000064e+01 1.613949999999999903e-23
3.664376000000000033e+01 1.600813000000000104e-23
3.672823000000000349e+01 1.587956000000000121e-23
3.681289999999999907e+01 1.575364999999999934e-23
3.689775999999999812e+01 1.563029999999999863e-23
3.698281999999999670e+01 1.550939000000000060e-23
3.706806999999999874e+01 1.539080000000000087e-23
3.715352000000000032e+01 1.527446000000000082e-23
3.723917000000000144e+01 1.516026000000000132e-23
3.732502000000000209e+01 1.504812000000000144e-23
3.741105999999999909e+01 1.493795000000000082e-23
3.749730000000000274e+01 1.482968000000000084e-23
3.758373999999999882e+01 1.472323999999999993e-23
3.767038000000000153e+01 1.461855999999999946e-23
3.775721999999999667e+01 1.451557000000000079e-23
3.784425999999999846e+01 1.441420999999999880e-23
3.793149999999999977e+01 1.431443999999999889e-23
3.801894000000000062e+01 1.421618000000000010e-23
3.810658000000000101e+01 1.411938999999999903e-23
3.819442999999999699e+01 1.402401999999999874e-23
3.828247000000000355e+01 1.393001999999999937e-23
3.837073000000000178e+01 1.383735999999999983e-23
3.845918000000000347e+01 1.374598000000000088e-23
3.854784000000000077e+01 1.365585000000000142e-23
3.863669999999999760e+01 1.356693000000000098e-23
3.872576000000000107e+01 1.347919000000000139e-23
3.881504000000000332e+01 1.339258999999999925e-23
3.890451000000000192e+01 1.330708999999999995e-23
3.899419999999999931e+01 1.322267999999999970e-23
3.908409000000000333e+01 1.313931000000000011e-23
3.917419000000000295e+01 1.305695999999999947e-23
3.926449000000000211e+01 1.297559999999999963e-23
3.935501000000000005e+01 1.289521999999999973e-23
3.944572999999999752e+01 1.281576999999999991e-23
3.953665999999999769e+01 1.273723999999999931e-23
3.962780000000000058e+01 1.265961000000000064e-23
3.971916000000000224e+01 1.258284999999999987e-23
3.981072000000000344e+01 1.250695000000000054e-23
3.990249000000000024e+01 1.243188000000000010e-23
3.999448000000000292e+01 1.235761999999999978e-23
4.008666999999999803e+01 1.228416999999999957e-23
4.017907999999999902e+01 1.221149000000000048e-23
4.027170000000000272e+01 1.213957999999999955e-23
4.036453999999999809e+01 1.206841000000000011e-23
4.045759000000000327e+01 1.199796999999999983e-23
4.055084999999999695e+01 1.192826000000000019e-23
4.064432999999999652e+01 1.185924000000000070e-23
4.073803000000000196e+01 1.179090999999999989e-23
4.083194000000000301e+01 1.172325999999999985e-23
4.092607000000000284e+01 1.165627000000000034e-23
4.102040999999999826e+01 1.158991999999999966e-23
4.111496999999999957e+01 1.152422000000000012e-23
4.120974999999999966e+01 1.145915000000000002e-23
4.130474999999999852e+01 1.139467999999999973e-23
4.139997000000000327e+01 1.133082999999999950e-23
4.149539999999999651e+01 1.126756999999999970e-23
4.159105999999999881e+01 1.120488999999999947e-23
4.168693999999999988e+01 1.114277999999999944e-23
4.178303999999999974e+01 1.108123999999999959e-23
4.187935999999999837e+01 1.102026000000000055e-23
4.197590000000000288e+01 1.095983000000000000e-23
4.207265999999999906e+01 1.089993000000000063e-23
4.216964999999999719e+01 1.084057000000000036e-23
4.226686000000000121e+01 1.078173000000000041e-23
4.236430000000000007e+01 1.072339999999999994e-23
4.246195999999999771e+01 1.066558000000000042e-23
4.255984000000000123e+01 1.060825999999999952e-23
4.265794999999999959e+01 1.055142999999999932e-23
4.275628999999999991e+01 1.049508999999999983e-23
4.285484999999999900e+01 1.043923000000000019e-23
4.295364000000000004e+01 1.038385000000000040e-23
4.305266000000000304e+01 1.032893000000000023e-23
4.315191000000000088e+01 1.027446000000000028e-23
4.325137999999999749e+01 1.022045999999999933e-23
4.335108999999999924e+01 1.016690000000000069e-23
4.345101999999999975e+01 1.011378999999999935e-23
4.355118999999999829e+01 1.006110999999999946e-23
4.365158000000000271e+01 1.000887000000000041e-23
4.375220999999999805e+01 9.957055000000000199e-24
4.385307000000000244e+01 9.905660999999999351e-24
4.395416000000000167e+01 9.854682999999999648e-24
4.405548999999999893e+01 9.804119000000000625e-24
4.415704000000000207e+01 9.753961000000000423e-24
4.425883999999999929e+01 9.704205999999999816e-24
4.436086000000000240e+01 9.654849999999999342e-24
4.446312999999999960e+01 9.605887999999999310e-24
4.456562000000000268e+01 9.557315000000000027e-24
4.466835999999999984e+01 9.509127999999999326e-24
4.477132999999999896e+01 9.461322000000000455e-24
4.487454000000000320e+01 9.413892999999999546e-24
4.497798000000000229e+01 9.366838000000000308e-24
4.508167000000000257e+01 9.320152000000000111e-24
4.518558999999999770e+01 9.273831999999999728e-24
4.528976000000000113e+01 9.227873999999999699e-24
4.539415999999999940e+01 9.182274999999999325e-24
4.549880999999999887e+01 9.137030000000000386e-24
4.560369000000000028e+01 9.092136999999999476e-24
4.570882000000000289e+01 9.047592000000000075e-24
4.581419000000000352e+01 9.003392000000000016e-24
4.591980000000000217e+01 8.959534000000000073e-24
4.602566000000000201e+01 8.916013999999999314e-24
4.613175999999999988e+01 8.872828999999999983e-24
4.623810000000000286e+01 8.829977000000000145e-24
4.634468999999999994e+01 8.787453000000000107e-24
4.645152999999999821e+01 8.745255999999999638e-24
4.655861000000000161e+01 8.703381999999999277e-24
4.666593999999999909e+01 8.661829000000000029e-24
4.677351000000000170e+01 8.620592999999999496e-24
4.688134000000000157e+01 8.579673000000000383e-24
4.698940999999999946e+01 8.539064000000000060e-24
4.709772999999999854e+01 8.498764999999999764e-24
4.720629999999999882e+01 8.458773000000000266e-24
4.731513000000000346e+01 8.419085999999999634e-24
4.742419999999999902e+01 8.379699999999999876e-24
4.753352000000000288e+01 8.340613999999999290e-24
4.764309999999999690e+01 8.301825000000000119e-24
4.775292999999999921e+01 8.263331000000000428e-24
4.786301000000000272e+01 8.225127999999999289e-24
4.797335000000000349e+01 8.187215999999999638e-24
4.808393000000000228e+01 8.149591000000000548e-24
4.819478000000000151e+01 8.112252000000000317e-24
4.830588000000000193e+01 8.075194999999999484e-24
4.841723999999999961e+01 8.038419999999999520e-24
4.852884999999999849e+01 8.001923999999999726e-24
4.864072000000000173e+01 7.965703999999999406e-24
4.875285000000000224e+01 7.929758999999999797e-24
4.886524000000000001e+01 7.894087000000000434e-24
4.897787999999999897e+01 7.858685000000000621e-24
4.909078999999999837e+01 7.823550999999999892e-24
4.920394999999999897e+01 7.788683999999999485e-24
4.931738000000000000e+01 7.754082000000000404e-24
4.943106999999999829e+01 7.719742000000000483e-24
4.954502000000000095e+01 7.685662999999999489e-24
4.965923000000000087e+01 7.651842999999999897e-24
4.977371000000000123e+01 7.618281000000000005e-24
4.988844999999999885e+01 7.584973000000000353e-24
5.000345000000000084e+01 7.551918999999999471e-24
5.011872000000000327e+01 7.519115999999999601e-24
5.023425999999999902e+01 7.486563999999999275e-24
5.035005999999999915e+01 7.454259000000000500e-24
5.046612999999999971e+01 7.422201000000000340e-24
5.058247000000000071e+01 7.390387999999999797e-24
5.069906999999999897e+01 7.358817999999999877e-24
5.081593999999999767e+01 7.327489000000000115e-24
5.093308999999999997e+01 7.296401000000000512e-24
5.105049999999999955e+01 7.265550000000000137e-24
5.116817999999999955e+01 7.234936000000000461e-24
5.128614000000000317e+01 7.204556999999999549e-24
5.140435999999999694e+01 7.174410999999999875e-24
5.152286000000000143e+01 7.144496999999999737e-24
5.164164000000000243e+01 7.114814000000000373e-24
5.176068000000000069e+01 7.085358999999999616e-24
5.188000000000000256e+01 7.056132000000000405e-24
5.199960000000000093e+01 7.027130000000000574e-24
5.211946999999999974e+01 6.998353000000000122e-24
5.223962000000000216e+01 6.969799000000000054e-24
5.236003999999999792e+01 6.941467000000000138e-24
5.248075000000000045e+01 6.913353999999999676e-24
5.260173000000000343e+01 6.885460000000000139e-24
5.272299000000000291e+01 6.857782999999999592e-24
5.284452000000000282e+01 6.830321999999999272e-24
5.296634000000000242e+01 6.803076000000000417e-24
5.308843999999999852e+01 6.776041999999999389e-24
5.321083000000000141e+01 6.749220999999999361e-24
5.333348999999999762e+01 6.722608999999999404e-24
5.345644000000000062e+01 6.696206999999999748e-24
5.357967000000000013e+01 6.670012999999999931e-24
5.370318000000000325e+01 6.644024999999999487e-24
5.382697999999999894e+01 6.618241999999999652e-24
5.395105999999999824e+01 6.592663000000000196e-24
5.407542999999999722e+01 6.567287000000000150e-24
5.420009000000000299e+01 6.542111999999999785e-24
5.432502999999999815e+01 6.517137000000000338e-24
5.445027000000000328e+01 6.492361000000000107e-24
5.457578999999999780e+01 6.467782000000000097e-24
5.470159999999999911e+01 6.443400000000000307e-24
5.482770000000000010e+01 6.419213000000000274e-24
5.495409000000000077e+01 6.395219999999999764e-24
5.508077000000000112e+01 6.371420000000000015e-24
5.520774000000000115e+01 6.347810999999999828e-24
5.533500999999999692e+01 6.324391999999999704e-24
5.546256999999999948e+01 6.301162999999999644e-24
5.559042999999999779e+01 6.278121999999999917e-24
5.571858000000000288e+01 6.255267000000000060e-24
5.584702000000000055e+01 6.232599000000000304e-24
5.597576000000000107e+01 6.210113999999999721e-24
5.610479999999999734e+01 6.187814000000000243e-24
5.623413000000000039e+01 6.165695000000000207e-24
5.636377000000000237e+01 6.143757999999999846e-24
5.649369999999999692e+01 6.121999999999999931e-24
5.662393000000000143e+01 6.100421999999999961e-24
5.675446000000000168e+01 6.079020999999999973e-24
5.688528999999999769e+01 6.057796999999999967e-24
5.701642999999999972e+01 6.036748999999999711e-24
5.714786000000000143e+01 6.015875000000000209e-24
5.727960000000000207e+01 5.995174999999999992e-24
5.741165000000000163e+01 5.974647000000000065e-24
5.754399000000000086e+01 5.954290999999999693e-24
5.767665000000000219e+01 5.934103999999999648e-24
5.780960000000000321e+01 5.914087000000000163e-24
5.794286999999999921e+01 5.894238000000000038e-24
5.807643999999999807e+01 5.874555999999999776e-24
5.821032000000000295e+01 5.855039999999999879e-24
5.834450999999999965e+01 5.835690000000000347e-24
5.847901000000000238e+01 5.816502999999999749e-24
5.861381999999999692e+01 5.797479000000000287e-24
5.874893999999999750e+01 5.778617000000000262e-24
5.888436999999999699e+01 5.759916000000000174e-24
5.902011000000000251e+01 5.741374999999999792e-24
5.915615999999999985e+01 5.722993000000000353e-24
5.929252999999999929e+01 5.704769000000000155e-24
5.942922000000000082e+01 5.686701000000000202e-24
5.956620999999999810e+01 5.668789999999999993e-24
5.970353000000000065e+01 5.651033000000000300e-24
5.984116000000000213e+01 5.633430999999999885e-24
5.997910999999999859e+01 5.615981000000000256e-24
6.011737000000000108e+01 5.598684000000000175e-24
6.025596000000000174e+01 5.581536999999999681e-24
6.039486000000000132e+01 5.564540000000000243e-24
6.053408999999999907e+01 5.547692999999999656e-24
6.067363000000000284e+01 5.530993999999999660e-24
6.081349999999999767e+01 5.514440999999999790e-24
6.095369000000000170e+01 5.498035000000000279e-24
6.109420000000000073e+01 5.481775000000000160e-24
6.123503999999999792e+01 5.465658000000000205e-24
6.137619999999999720e+01 5.449684999999999911e-24
6.151769000000000176e+01 5.433854999999999781e-24
6.165950000000000131e+01 5.418166000000000086e-24
6.180163999999999902e+01 5.402616999999999857e-24
6.194411000000000200e+01 5.387207999999999830e-24
6.208689999999999998e+01 5.371937999999999772e-24
6.223002999999999929e+01 5.356806000000000186e-24
6.237348000000000070e+01 5.341809999999999872e-24
6.251727000000000345e+01 5.326950999999999798e-24
6.266138999999999726e+01 5.312227000000000232e-24
6.280584000000000344e+01 5.297635999999999977e-24
6.295062000000000069e+01 5.283178999999999999e-24
6.309573000000000320e+01 5.268853999999999833e-24
6.324119000000000312e+01 5.254661000000000213e-24
6.338696999999999804e+01 5.240599000000000174e-24
6.353309000000000140e+01 5.226665999999999985e-24
6.367954999999999899e+01 5.212861000000000148e-24
6.382634999999999792e+01 5.199185000000000161e-24
6.397348000000000212e+01 5.185636000000000294e-24
6.412095999999999663e+01 5.172213000000000315e-24
6.426877000000000351e+01 5.158913999999999758e-24
6.441692999999999358e+01 5.145740999999999824e-24
6.456542000000000314e+01 5.132690999999999815e-24
6.471425999999999590e+01 5.119763000000000234e-24
6.486343999999999710e+01 5.106957999999999843e-24
6.501296999999999571e+01 5.094273000000000150e-24
6.516284000000000276e+01 5.081707999999999685e-24
6.531305999999999301e+01 5.069262999999999917e-24
6.546362000000000592e+01 5.056935999999999648e-24
6.561453000000000202e+01 5.044726000000000115e-24
6.576578000000000657e+01 5.032632999999999847e-24
6.591738999999999749e+01 5.020656000000000082e-24
6.606933999999999685e+01 5.008793999999999853e-24
6.622164999999999679e+01 4.997045999999999662e-24
6.637430999999999415e+01 4.985411000000000012e-24
6.652732000000000312e+01 4.973889000000000167e-24
6.668067999999999529e+01 4.962477999999999664e-24
6.683438999999999908e+01 4.951177999999999972e-24
6.698846000000000345e+01 4.939989000000000355e-24
6.714288999999999419e+01 4.928908000000000117e-24
6.729766999999999655e+01 4.917936000000000226e-24
6.745279999999999632e+01 4.907071000000000215e-24
6.760829999999999984e+01 4.896313000000000086e-24
6.776415000000000077e+01 4.885661000000000340e-24
6.792036000000000229e+01 4.875114000000000011e-24
6.807693999999999335e+01 4.864671999999999833e-24
6.823386999999999603e+01 4.854333000000000076e-24
6.839117000000000246e+01 4.844095999999999773e-24
6.854882000000000630e+01 4.833961999999999892e-24
6.870683999999999969e+01 4.823928999999999967e-24
6.886522999999999683e+01 4.813995999999999767e-24
6.902397999999999456e+01 4.804163000000000025e-24
6.918309999999999604e+01 4.794428000000000278e-24
6.934257999999999811e+01 4.784792000000000022e-24
6.950243000000000393e+01 4.775253000000000263e-24
6.966264999999999930e+01 4.765810000000000034e-24
6.982323999999999842e+01 4.756463000000000068e-24
6.998420000000000130e+01 4.747211000000000135e-24
7.014552999999999372e+01 4.738053000000000001e-24
7.030723000000000411e+01 4.728988999999999667e-24
7.046930999999999301e+01 4.720017000000000137e-24
7.063174999999999670e+01 4.711136999999999941e-24
7.079457999999999629e+01 4.702348000000000318e-24
7.095777999999999963e+01 4.693649999999999797e-24
7.112135000000000673e+01 4.685042000000000350e-24
7.128530000000000655e+01 4.676522000000000044e-24
7.144962999999999909e+01 4.668090999999999845e-24
7.161433999999999855e+01 4.659747000000000023e-24
7.177943000000000495e+01 4.651489000000000345e-24
7.194490000000000407e+01 4.643318000000000311e-24
7.211074999999999591e+01 4.635232999999999686e-24
7.227697999999999467e+01 4.627230999999999979e-24
7.244360000000000355e+01 4.619314000000000184e-24
7.261060000000000514e+01 4.611479999999999837e-24
7.277797999999999945e+01 4.603728000000000175e-24
7.294575000000000387e+01 4.596057999999999728e-24
7.311391000000000417e+01 4.588468999999999734e-24
7.328244999999999720e+01 4.580959999999999960e-24
7.345139000000000351e+01 4.573530999999999672e-24
7.362071000000000254e+01 4.566181000000000106e-24
