# f_(Hz) PSD(f)_(Hz^-1)
3.047895000000000110e+01 6.448915510419599970e-45
3.054920999999999864e+01 7.668664278228099829e-45
3.061963000000000079e+01 9.344841426438400349e-45
3.069022000000000006e+01 1.173935411289000103e-44
3.076097000000000037e+01 1.533453758928999996e-44
3.083188000000000173e+01 2.110099053923999863e-44
3.090295000000000059e+01 3.124080995049000285e-44
3.097419000000000011e+01 5.168865908196000862e-44
3.104560000000000031e+01 1.034466288134399941e-43
3.111715999999999838e+01 3.111880316692899791e-43
3.118890000000000029e+01 4.894010242080999565e-42
3.126079000000000008e+01 1.209461060025000164e-42
3.133286000000000016e+01 1.910460945792400241e-43
3.140509000000000128e+01 7.383757332249000792e-44
3.147747999999999990e+01 3.871347445475999608e-44
3.155004999999999882e+01 2.373368249475999775e-44
3.162277999999999878e+01 1.601257406463999743e-44
3.169567999999999941e+01 1.152881080729000036e-44
3.176874000000000109e+01 8.701608015408100041e-45
3.184197999999999951e+01 6.808043668156899330e-45
3.191537999999999897e+01 5.479789455360000687e-45
3.198894999999999911e+01 4.513360660402499301e-45
3.206269000000000347e+01 3.788988478657600834e-45
3.213660999999999746e+01 3.232508081522500715e-45
3.221068999999999960e+01 2.796028948700099786e-45
3.228493999999999886e+01 2.447534192953600235e-45
3.235936999999999841e+01 2.164966452640000004e-45
3.243395999999999901e+01 1.932743610480400201e-45
3.250872999999999990e+01 1.739604811444899907e-45
3.258366999999999791e+01 1.577255013208900224e-45
3.265878000000000014e+01 1.439476987393599823e-45
3.273407000000000266e+01 1.321538427820899950e-45
3.280953000000000230e+01 1.219786359193600120e-45
3.288515999999999906e+01 1.131367714356100131e-45
3.296097000000000321e+01 1.054027520324099920e-45
3.303694999999999737e+01 9.859643960048999309e-46
3.311310999999999893e+01 9.257268715775998471e-46
3.318945000000000078e+01 8.721360708024999243e-46
3.326594999999999658e+01 8.242250548624001436e-46
3.334264000000000294e+01 7.811952330169000164e-46
3.341949999999999932e+01 7.423832058241001910e-46
3.349654000000000309e+01 7.072344534543998910e-46
3.357376000000000005e+01 6.752815509924000810e-46
3.365115999999999730e+01 6.461296280463999392e-46
3.372872999999999877e+01 6.194434055043999610e-46
3.380648000000000053e+01 5.949345400384000365e-46
3.388441999999999865e+01 5.723568190403999638e-46
3.396253000000000100e+01 5.514982560000000316e-46
3.404081999999999653e+01 5.321736858321000181e-46
3.411928999999999945e+01 5.142236522500000004e-46
3.419794000000000267e+01 4.975085640099999524e-46
3.427678000000000225e+01 4.819061095696000299e-46
3.435580000000000211e+01 4.673085239823999628e-46
3.443498999999999910e+01 4.536218425600000008e-46
3.451436999999999955e+01 4.407623120356000000e-46
3.459394000000000347e+01 4.286552019201000360e-46
3.467367999999999739e+01 4.172353657956000030e-46
3.475361999999999796e+01 4.064437442025000515e-46
3.483373000000000275e+01 3.962281340303999713e-46
3.491402999999999679e+01 3.865411584225000456e-46
3.499452000000000140e+01 3.773411145728999996e-46
3.507518999999999920e+01 3.685896977160999853e-46
3.515603999999999729e+01 3.602533065155999548e-46
3.523709000000000202e+01 3.523001365156000473e-46
3.531831999999999994e+01 3.447034111160999317e-46
3.539972999999999814e+01 3.374366933024999938e-46
3.548134000000000299e+01 3.304774953215999922e-46
3.556313000000000102e+01 3.238049093764000087e-46
3.564511000000000251e+01 3.173995228041000457e-46
3.572728000000000037e+01 3.112436924099999544e-46
3.580964000000000169e+01 3.053221538409000221e-46
3.589218999999999937e+01 2.996194826304000104e-46
3.597493000000000052e+01 2.941228430001000050e-46
3.605785999999999802e+01 2.888198280899999951e-46
3.614099000000000217e+01 2.836984392225000123e-46
3.622429999999999950e+01 2.787487358929000194e-46
3.630781000000000347e+01 2.739610901329000176e-46
3.639150000000000063e+01 2.693265007689000114e-46
3.647538999999999731e+01 2.648365664399999682e-46
3.655948000000000064e+01 2.604834602499999632e-46
3.664376000000000033e+01 2.562602260969000252e-46
3.672823000000000349e+01 2.521604257936000281e-46
3.681289999999999907e+01 2.481774883224999706e-46
3.689775999999999812e+01 2.443062780899999728e-46
3.698281999999999670e+01 2.405411781721000340e-46
3.706806999999999874e+01 2.368767246400000172e-46
3.715352000000000032e+01 2.333091282916000398e-46
3.723917000000000144e+01 2.298334832676000328e-46
3.732502000000000209e+01 2.264459155344000446e-46
3.741105999999999909e+01 2.231423502025000061e-46
3.749730000000000274e+01 2.199194089024000272e-46
3.758373999999999882e+01 2.167737960976000110e-46
3.767038000000000153e+01 2.137022964735999933e-46
3.775721999999999667e+01 2.107017724249000215e-46
3.784425999999999846e+01 2.077694499240999801e-46
3.793149999999999977e+01 2.049031925135999538e-46
3.801894000000000062e+01 2.020997737924000192e-46
3.810658000000000101e+01 1.993571739720999820e-46
3.819442999999999699e+01 1.966731369603999462e-46
3.828247000000000355e+01 1.940454572003999979e-46
3.837073000000000178e+01 1.914725317695999804e-46
3.845918000000000347e+01 1.889519661604000230e-46
3.854784000000000077e+01 1.864822392225000359e-46
3.863669999999999760e+01 1.840615896249000162e-46
3.872576000000000107e+01 1.816885630561000359e-46
3.881504000000000332e+01 1.793614669080999969e-46
3.890451000000000192e+01 1.770786442680999938e-46
3.899419999999999931e+01 1.748392663823999919e-46
3.908409000000000333e+01 1.726414672760999942e-46
3.917419000000000295e+01 1.704842044415999776e-46
3.926449000000000211e+01 1.683661953599999910e-46
3.935501000000000005e+01 1.662866988483999851e-46
3.944572999999999752e+01 1.642439606928999926e-46
3.953665999999999769e+01 1.622372828175999883e-46
3.962780000000000058e+01 1.602657253521000080e-46
3.971916000000000224e+01 1.583281141225000042e-46
3.981072000000000344e+01 1.564237983025000075e-46
3.990249000000000024e+01 1.545516403344000070e-46
3.999448000000000292e+01 1.527107720643999950e-46
4.008666999999999803e+01 1.509008325888999874e-46
4.017907999999999902e+01 1.491204880201000028e-46
4.027170000000000272e+01 1.473694025763999883e-46
4.036453999999999809e+01 1.456465199280999972e-46
4.045759000000000327e+01 1.439512841208999956e-46
4.055084999999999695e+01 1.422833866275999991e-46
4.064432999999999652e+01 1.406415733776000165e-46
4.073803000000000196e+01 1.390255586280999929e-46
4.083194000000000301e+01 1.374348250275999933e-46
4.092607000000000284e+01 1.358686303129000153e-46
4.102040999999999826e+01 1.343262456063999914e-46
4.111496999999999957e+01 1.328076466084000115e-46
4.120974999999999966e+01 1.313121187225000058e-46
4.130474999999999852e+01 1.298387323023999858e-46
4.139997000000000327e+01 1.283877084888999893e-46
4.149539999999999651e+01 1.269581337048999837e-46
4.159105999999999881e+01 1.255495599120999838e-46
4.168693999999999988e+01 1.241615461283999794e-46
4.178303999999999974e+01 1.227938799375999880e-46
4.187935999999999837e+01 1.214461304676000172e-46
4.197590000000000288e+01 1.201178736288999905e-46
4.207265999999999906e+01 1.188084740049000206e-46
4.216964999999999719e+01 1.175179579249000073e-46
4.226686000000000121e+01 1.162457017929000036e-46
4.236430000000000007e+01 1.149913075599999965e-46
4.246195999999999771e+01 1.137545967364000100e-46
4.255984000000000123e+01 1.125351802275999970e-46
4.265794999999999959e+01 1.113326750448999894e-46
4.275628999999999991e+01 1.101469141080999933e-46
4.285484999999999900e+01 1.089775229929000027e-46
4.295364000000000004e+01 1.078243408225000074e-46
4.305266000000000304e+01 1.066867949448999969e-46
4.315191000000000088e+01 1.055645282916000066e-46
4.325137999999999749e+01 1.044578026115999840e-46
4.335108999999999924e+01 1.033658556100000096e-46
4.345101999999999975e+01 1.022887481640999892e-46
4.355118999999999829e+01 1.012259344320999837e-46
4.365158000000000271e+01 1.001774786769000121e-46
4.375220999999999805e+01 9.914294427302501312e-47
4.385307000000000244e+01 9.812211984692098925e-47
4.395416000000000167e+01 9.711477703048900085e-47
4.405548999999999893e+01 9.612074936616100452e-47
4.415704000000000207e+01 9.513975518952100221e-47
4.425883999999999929e+01 9.417161409043599784e-47
4.436086000000000240e+01 9.321612852249998861e-47
4.446312999999999960e+01 9.227308426854397815e-47
4.456562000000000268e+01 9.134227000922500816e-47
4.466835999999999984e+01 9.042351532038398635e-47
4.477132999999999896e+01 8.951661398768400416e-47
4.487454000000000320e+01 8.862138141544898853e-47
4.497798000000000229e+01 8.773765411824401491e-47
4.508167000000000257e+01 8.686523330310400484e-47
4.518558999999999770e+01 8.600395996422399723e-47
4.528976000000000113e+01 8.515365855987599210e-47
4.539415999999999940e+01 8.431417417562499149e-47
4.549880999999999887e+01 8.348531722090000367e-47
4.560369000000000028e+01 8.266695522676898822e-47
4.570882000000000289e+01 8.185892099846400363e-47
4.581419000000000352e+01 8.106106750566400488e-47
4.591980000000000217e+01 8.027324949715600407e-47
4.602566000000000201e+01 7.949530564819598461e-47
4.613175999999999988e+01 7.872709446324100431e-47
4.623810000000000286e+01 7.796849382052900428e-47
4.634468999999999994e+01 7.721933022720899858e-47
4.645152999999999821e+01 7.647950250553599755e-47
4.655861000000000161e+01 7.574885823792398835e-47
4.666593999999999909e+01 7.502728162524100006e-47
4.677351000000000170e+01 7.431462367164899553e-47
4.688134000000000157e+01 7.361078878692900871e-47
4.698940999999999946e+01 7.291561399609600244e-47
4.709772999999999854e+01 7.222900652522499862e-47
4.720629999999999882e+01 7.155084066552900689e-47
4.731513000000000346e+01 7.088100907539599333e-47
4.742419999999999902e+01 7.021937208999999713e-47
4.753352000000000288e+01 6.956584189699598824e-47
4.764309999999999690e+01 6.892029833062499854e-47
4.775292999999999921e+01 6.828263921556101027e-47
4.786301000000000272e+01 6.765273061638399228e-47
4.797335000000000349e+01 6.703050583065599406e-47
4.808393000000000228e+01 6.641583346728101282e-47
4.819478000000000151e+01 6.580863251150400163e-47
4.830588000000000193e+01 6.520877428802499251e-47
4.841723999999999961e+01 6.461619609639999277e-47
4.852884999999999849e+01 6.403078770177599946e-47
4.864072000000000173e+01 6.345244021561599408e-47
4.875285000000000224e+01 6.288107779808099424e-47
4.886524000000000001e+01 6.231660956356900839e-47
4.897787999999999897e+01 6.175892992922501068e-47
4.909078999999999837e+01 6.120795024960099977e-47
4.920394999999999897e+01 6.066359845185598817e-47
4.931738000000000000e+01 6.012578766272401014e-47
4.943106999999999829e+01 5.959441654656400525e-47
4.954502000000000095e+01 5.906941574956899178e-47
4.965923000000000087e+01 5.855070129664899917e-47
4.977371000000000123e+01 5.803820539496099721e-47
4.988844999999999885e+01 5.753181541072900795e-47
5.000345000000000084e+01 5.703148058256099247e-47
5.011872000000000327e+01 5.653710542145598940e-47
5.023425999999999902e+01 5.604864052609599063e-47
5.035005999999999915e+01 5.556597723908100995e-47
5.046612999999999971e+01 5.508906768440100929e-47
5.058247000000000071e+01 5.461783479054399571e-47
5.069906999999999897e+01 5.415220235712399878e-47
5.081593999999999767e+01 5.369209504512100033e-47
5.093308999999999997e+01 5.323746755280100495e-47
5.105049999999999955e+01 5.278821680250000171e-47
5.116817999999999955e+01 5.234429892409601082e-47
5.128614000000000317e+01 5.190564156624899478e-47
5.140435999999999694e+01 5.147217319692099945e-47
5.152286000000000143e+01 5.104383738300899219e-47
5.164164000000000243e+01 5.062057825459600256e-47
5.176068000000000069e+01 5.020231215888099057e-47
5.188000000000000256e+01 4.978899880142400405e-47
5.199960000000000093e+01 4.938055603690001026e-47
5.211946999999999974e+01 4.897694471260900521e-47
5.223962000000000216e+01 4.857809810040099778e-47
5.236003999999999792e+01 4.818396411208899958e-47
5.248075000000000045e+01 4.779446352931599784e-47
5.260173000000000343e+01 4.740955941159999781e-47
5.272299000000000291e+01 4.702918767508899263e-47
5.284452000000000282e+01 4.665329862368398813e-47
5.296634000000000242e+01 4.628184306177600963e-47
5.308843999999999852e+01 4.591474518576399568e-47
5.321083000000000141e+01 4.555198410684099216e-47
5.333348999999999762e+01 4.519347176688099552e-47
5.345644000000000062e+01 4.483918818684900052e-47
5.357967000000000013e+01 4.448907342016899976e-47
5.370318000000000325e+01 4.414306820062499029e-47
5.382697999999999894e+01 4.380112717056399212e-47
5.395105999999999824e+01 4.346320543156900404e-47
5.407542999999999722e+01 4.312925854036899976e-47
5.420009000000000299e+01 4.279922942054399483e-47
5.432502999999999815e+01 4.247307467676900258e-47
5.445027000000000328e+01 4.215075135432100294e-47
5.457578999999999780e+01 4.183220399952400212e-47
5.470159999999999911e+01 4.151740356000000498e-47
5.482770000000000010e+01 4.120629553936900152e-47
5.495409000000000077e+01 4.089883884839999859e-47
5.508077000000000112e+01 4.059499281640000164e-47
5.520774000000000115e+01 4.029470449172099950e-47
5.533500999999999692e+01 3.999793416966399679e-47
5.546256999999999948e+01 3.970465515256899338e-47
5.559042999999999779e+01 3.941481584688399924e-47
5.571858000000000288e+01 3.912836524128899916e-47
5.584702000000000055e+01 3.884529029480100191e-47
5.597576000000000107e+01 3.856551589299599568e-47
5.610479999999999734e+01 3.828904209859600427e-47
5.623413000000000039e+01 3.801579483302500329e-47
5.636377000000000237e+01 3.774576236256399809e-47
5.649369999999999692e+01 3.747888400000000000e-47
5.662393000000000143e+01 3.721514857808400066e-47
5.675446000000000168e+01 3.695449631844099749e-47
5.688528999999999769e+01 3.669690449320899726e-47
5.701642999999999972e+01 3.644233848900099806e-47
5.714786000000000143e+01 3.619075201562500430e-47
5.727960000000000207e+01 3.594212328062500093e-47
5.741165000000000163e+01 3.569640677460900308e-47
5.754399000000000086e+01 3.545358131268099762e-47
5.767665000000000219e+01 3.521359028281599468e-47
5.780960000000000321e+01 3.497642504356899994e-47
5.794286999999999921e+01 3.474204160064400133e-47
5.807643999999999807e+01 3.451040819713599880e-47
5.821032000000000295e+01 3.428149340159999641e-47
5.834450999999999965e+01 3.405527777610000445e-47
5.847901000000000238e+01 3.383170714900899496e-47
5.861381999999999692e+01 3.361076275544100114e-47
5.874893999999999750e+01 3.339241443268900210e-47
5.888436999999999699e+01 3.317663232705600416e-47
5.902011000000000251e+01 3.296338689062499932e-47
5.915615999999999985e+01 3.275264887804900274e-47
5.929252999999999929e+01 3.254438934336100383e-47
5.942922000000000082e+01 3.233856826340100405e-47
5.956620999999999810e+01 3.213518006409999750e-47
5.970353000000000065e+01 3.193417396708900538e-47
5.984116000000000213e+01 3.173554483176099721e-47
5.997910999999999859e+01 3.153924259236100354e-47
6.011737000000000108e+01 3.134526253185600159e-47
6.025596000000000174e+01 3.115355528236899426e-47
6.039486000000000132e+01 3.096410541160000340e-47
6.053408999999999907e+01 3.077689762224899540e-47
6.067363000000000284e+01 3.059189462803599553e-47
6.081349999999999767e+01 3.040905954248099863e-47
6.095369000000000170e+01 3.022838886122500532e-47
6.109420000000000073e+01 3.004985715062500208e-47
6.123503999999999792e+01 2.987341737296400440e-47
6.137619999999999720e+01 2.969906659922500133e-47
6.151769000000000176e+01 2.952678016102499788e-47
6.165950000000000131e+01 2.935652280355599860e-47
6.180163999999999902e+01 2.918827044868899939e-47
6.194411000000000200e+01 2.902201003526400020e-47
6.208689999999999998e+01 2.885771787584399540e-47
6.223002999999999929e+01 2.869537052163600031e-47
6.237348000000000070e+01 2.853493407609999998e-47
6.251727000000000345e+01 2.837640695640099806e-47
6.266138999999999726e+01 2.821975569952900468e-47
6.280584000000000344e+01 2.806494718849599964e-47
6.295062000000000069e+01 2.791198034604100052e-47
6.309573000000000320e+01 2.776082247331599950e-47
6.324119000000000312e+01 2.761146222492100428e-47
